,scaled_sci,user,friend
29927,3999,TGO,QAT
29928,5756,TGO,REU
29929,1404,TGO,ROU
29930,1092,TGO,SRB
29931,29346,TGO,RWA
29932,4070,TGO,SAU
29933,3070,TGO,SLB
29934,10562,TGO,SYC
29935,1272,TGO,SWE
29936,736,TGO,SGP
29937,684,TGO,SVN
29938,526,TGO,SVK
29939,52232,TGO,SLE
29940,71688,TGO,SEN
29941,8724,TGO,SUR
29942,18792,TGO,STP
29943,868,TGO,SLV
29944,23693,TGO,SWZ
29945,216850,TGO,TCD
29946,27293645,TGO,TGO
29947,442,TGO,THA
29948,2124,TGO,TJK
29949,1088,TGO,TLS
29950,4544,TGO,TUN
29951,2270,TGO,TON
29952,1704,TGO,TUR
29953,2867,TGO,TTO
29954,454,TGO,TWN
29955,36458,TGO,TZA
29956,1007,TGO,UKR
29957,41881,TGO,UGA
29958,3249,TGO,USA
29959,875,TGO,URY
29960,1320,TGO,UZB
29961,5439,TGO,VCT
29962,503,TGO,VNM
29963,1890,TGO,VUT
29964,1625,TGO,WSM
29965,1258,TGO,XKX
29966,11966,TGO,MYT
29967,13261,TGO,ZAF
29968,31763,TGO,ZMB
29969,10654,TGO,ZWE
29970,2584,THA,ARE
29971,196,THA,ATG
29972,224,THA,ALB
29973,119,THA,ARM
29974,163,THA,AGO
29975,123,THA,ARG
29976,1083,THA,AUT
29977,3810,THA,AUS
29978,245,THA,ABW
29979,178,THA,AZE
29980,135,THA,BIH
29981,201,THA,BRB
29982,423,THA,BGD
29983,998,THA,BEL
29984,193,THA,BFA
29985,245,THA,BGR
29986,7456,THA,BHR
29987,139,THA,BDI
29988,622,THA,BEN
29989,4068,THA,BRN
29990,135,THA,BOL
29991,123,THA,BRA
29992,179,THA,BHS
29993,2232,THA,BTN
29994,111,THA,BWA
29995,338,THA,BLR
29996,109,THA,BLZ
29997,703,THA,CAN
29998,134,THA,COD
29999,164,THA,CAF
30000,143,THA,COG
30001,2987,THA,CHE
30002,198,THA,CIV
30003,120,THA,CHL
30004,324,THA,CMR
30005,125,THA,COL
30006,181,THA,CRI
30007,97,THA,CPV
30008,166,THA,CUW
30009,1018,THA,CYP
30010,309,THA,CZE
30011,1281,THA,DEU
30012,165,THA,DJI
30013,1882,THA,DNK
30014,170,THA,DOM
30015,215,THA,DZA
30016,112,THA,ECU
30017,442,THA,EST
30018,313,THA,EGY
30019,310,THA,ESP
30020,187,THA,ETH
30021,2278,THA,FIN
30022,183,THA,FJI
30023,227,THA,FSM
30024,604,THA,FRA
30025,135,THA,GAB
30026,1185,THA,GBR
30027,213,THA,GRD
30028,190,THA,GEO
30029,430,THA,GUF
30030,453,THA,GHA
30031,444,THA,GMB
30032,417,THA,GIN
30033,186,THA,GLP
30034,232,THA,GNQ
30035,314,THA,GRC
30036,81,THA,GTM
30037,954,THA,GUM
30038,119,THA,GNB
30039,132,THA,GUY
30040,2708,THA,HKG
30041,103,THA,HND
30042,261,THA,HRV
30043,128,THA,HTI
30044,347,THA,HUN
30045,588,THA,IDN
30046,972,THA,IRL
30047,1596,THA,IMN
30048,231,THA,IND
30049,3174,THA,ISL
30050,520,THA,ITA
30051,2317,THA,JEY
30052,186,THA,JAM
30053,300,THA,JOR
30054,3090,THA,JPN
30055,237,THA,KEN
30056,143,THA,KGZ
30057,41207,THA,KHM
30058,164,THA,KIR
30059,97,THA,COM
30060,13850,THA,KOR
30061,877,THA,KWT
30062,972,THA,CYM
30063,166,THA,KAZ
30064,103255,THA,LAO
30065,291,THA,LBN
30066,178,THA,LCA
30067,558,THA,LKA
30068,381,THA,LBR
30069,90,THA,LSO
30070,209,THA,LTU
30071,1316,THA,LUX
30072,268,THA,LVA
30073,156,THA,LBY
30074,480,THA,MAR
30075,110,THA,MDA
30076,419,THA,MNE
30077,234,THA,MDG
30078,289,THA,MKD
30079,207,THA,MLI
30080,32308,THA,MMR
30081,220,THA,MNG
30082,4320,THA,MAC
30083,204,THA,MTQ
30084,161,THA,MRT
30085,1422,THA,MLT
30086,368,THA,MUS
30087,3358,THA,MDV
30088,111,THA,MWI
30089,113,THA,MEX
30090,7446,THA,MYS
30091,189,THA,MOZ
30092,226,THA,NULL
30093,776,THA,NCL
30094,211,THA,NER
30095,638,THA,NGA
30096,129,THA,NIC
30097,1054,THA,NLD
30098,3462,THA,NOR
30099,344,THA,NPL
30100,2554,THA,NZL
30101,2638,THA,OMN
30102,153,THA,PAN
30103,149,THA,PER
30104,465,THA,PYF
30105,210,THA,PNG
30106,927,THA,PHL
30107,790,THA,PAK
30108,190,THA,POL
30109,173,THA,PRI
30110,411,THA,PRT
30111,141,THA,PRY
30112,1614,THA,QAT
30113,358,THA,REU
30114,213,THA,ROU
30115,285,THA,SRB
30116,212,THA,RWA
30117,544,THA,SAU
30118,188,THA,SLB
30119,1112,THA,SYC
30120,3222,THA,SWE
30121,8488,THA,SGP
30122,433,THA,SVN
30123,229,THA,SVK
30124,360,THA,SLE
30125,722,THA,SEN
30126,163,THA,SUR
30127,136,THA,STP
30128,101,THA,SLV
30129,101,THA,SWZ
30130,127,THA,TCD
30131,442,THA,TGO
30132,988236,THA,THA
30133,219,THA,TJK
30134,439,THA,TLS
30135,289,THA,TUN
30136,261,THA,TON
30137,365,THA,TUR
30138,234,THA,TTO
30139,3863,THA,TWN
30140,229,THA,TZA
30141,212,THA,UKR
30142,311,THA,UGA
30143,710,THA,USA
30144,129,THA,URY
30145,191,THA,UZB
30146,177,THA,VCT
30147,907,THA,VNM
30148,230,THA,VUT
30149,121,THA,WSM
30150,172,THA,XKX
30151,87,THA,MYT
30152,177,THA,ZAF
30153,155,THA,ZMB
30154,154,THA,ZWE
30155,6842,TJK,ARE
30156,359,TJK,ATG
30157,672,TJK,ALB
30158,8378,TJK,ARM
30159,821,TJK,AGO
30160,233,TJK,ARG
30161,2371,TJK,AUT
30162,456,TJK,AUS
30163,209,TJK,ABW
30164,19963,TJK,AZE
30165,889,TJK,BIH
30166,207,TJK,BRB
30167,953,TJK,BGD
30168,874,TJK,BEL
30169,1250,TJK,BFA
30170,2090,TJK,BGR
30171,1159,TJK,BHR
30172,902,TJK,BDI
30173,5621,TJK,BEN
30174,417,TJK,BRN
30175,247,TJK,BOL
30176,237,TJK,BRA
30177,237,TJK,BHS
30178,948,TJK,BTN
30179,503,TJK,BWA
30180,19004,TJK,BLR
30181,300,TJK,BLZ
30182,2238,TJK,CAN
30183,873,TJK,COD
30184,1040,TJK,CAF
30185,1102,TJK,COG
30186,1704,TJK,CHE
30187,1943,TJK,CIV
30188,138,TJK,CHL
30189,1802,TJK,CMR
30190,293,TJK,COL
30191,261,TJK,CRI
30192,259,TJK,CPV
30193,152,TJK,CUW
30194,3618,TJK,CYP
30195,1684,TJK,CZE
30196,3568,TJK,DEU
30197,1085,TJK,DJI
30198,621,TJK,DNK
30199,515,TJK,DOM
30200,893,TJK,DZA
30201,236,TJK,ECU
30202,3131,TJK,EST
30203,731,TJK,EGY
30204,417,TJK,ESP
30205,1139,TJK,ETH
30206,749,TJK,FIN
30207,355,TJK,FJI
30208,186,TJK,FSM
30209,586,TJK,FRA
30210,640,TJK,GAB
30211,776,TJK,GBR
30212,368,TJK,GRD
30213,6568,TJK,GEO
30214,320,TJK,GUF
30215,3140,TJK,GHA
30216,4423,TJK,GMB
30217,1249,TJK,GIN
30218,133,TJK,GLP
30219,1492,TJK,GNQ
30220,800,TJK,GRC
30221,192,TJK,GTM
30222,215,TJK,GUM
30223,743,TJK,GNB
30224,385,TJK,GUY
30225,427,TJK,HKG
30226,326,TJK,HND
30227,602,TJK,HRV
30228,748,TJK,HTI
30229,619,TJK,HUN
30230,495,TJK,IDN
30231,413,TJK,IRL
30232,141,TJK,IMN
30233,434,TJK,IND
30234,732,TJK,ISL
30235,523,TJK,ITA
30236,909,TJK,JEY
30237,553,TJK,JAM
30238,821,TJK,JOR
30239,514,TJK,JPN
30240,1650,TJK,KEN
30241,93398,TJK,KGZ
30242,531,TJK,KHM
30243,238,TJK,KIR
30244,403,TJK,COM
30245,2132,TJK,KOR
30246,1044,TJK,KWT
30247,284,TJK,CYM
30248,44922,TJK,KAZ
30249,519,TJK,LAO
30250,761,TJK,LBN
30251,179,TJK,LCA
30252,564,TJK,LKA
30253,2405,TJK,LBR
30254,470,TJK,LSO
30255,5338,TJK,LTU
30256,1545,TJK,LUX
30257,5778,TJK,LVA
30258,481,TJK,LBY
30259,922,TJK,MAR
30260,7627,TJK,MDA
30261,1484,TJK,MNE
30262,1013,TJK,MDG
30263,971,TJK,MKD
30264,1065,TJK,MLI
30265,193,TJK,MMR
30266,5116,TJK,MNG
30267,254,TJK,MAC
30268,141,TJK,MTQ
30269,777,TJK,MRT
30270,660,TJK,MLT
30271,482,TJK,MUS
30272,4455,TJK,MDV
30273,705,TJK,MWI
30274,202,TJK,MEX
30275,478,TJK,MYS
30276,1070,TJK,MOZ
30277,833,TJK,NULL
30278,71,TJK,NCL
30279,1177,TJK,NER
30280,1562,TJK,NGA
30281,372,TJK,NIC
30282,991,TJK,NLD
30283,714,TJK,NOR
30284,325,TJK,NPL
30285,404,TJK,NZL
30286,1225,TJK,OMN
30287,328,TJK,PAN
30288,217,TJK,PER
30289,99,TJK,PYF
30290,585,TJK,PNG
30291,673,TJK,PHL
30292,2454,TJK,PAK
30293,1824,TJK,POL
30294,167,TJK,PRI
30295,497,TJK,PRT
30296,409,TJK,PRY
30297,2080,TJK,QAT
30298,112,TJK,REU
30299,1147,TJK,ROU
30300,907,TJK,SRB
30301,1470,TJK,RWA
30302,1474,TJK,SAU
30303,472,TJK,SLB
30304,740,TJK,SYC
30305,2091,TJK,SWE
30306,364,TJK,SGP
30307,519,TJK,SVN
30308,884,TJK,SVK
30309,3590,TJK,SLE
30310,1268,TJK,SEN
30311,555,TJK,SUR
30312,637,TJK,STP
30313,209,TJK,SLV
30314,650,TJK,SWZ
30315,911,TJK,TCD
30316,2124,TJK,TGO
30317,219,TJK,THA
30318,17185254,TJK,TJK
30319,512,TJK,TLS
30320,672,TJK,TUN
30321,463,TJK,TON
30322,5067,TJK,TUR
30323,325,TJK,TTO
30324,196,TJK,TWN
30325,1716,TJK,TZA
30326,20761,TJK,UKR
30327,2302,TJK,UGA
30328,931,TJK,USA
30329,265,TJK,URY
30330,286118,TJK,UZB
30331,240,TJK,VCT
30332,353,TJK,VNM
30333,218,TJK,VUT
30334,420,TJK,WSM
30335,658,TJK,XKX
30336,193,TJK,MYT
30337,283,TJK,ZAF
30338,1036,TJK,ZMB
30339,514,TJK,ZWE
30340,1597,TLS,ARE
30341,766,TLS,ATG
30342,385,TLS,ALB
30343,127,TLS,ARM
30344,3649,TLS,AGO
30345,364,TLS,ARG
30346,284,TLS,AUT
30347,29900,TLS,AUS
30348,413,TLS,ABW
30349,258,TLS,AZE
30350,278,TLS,BIH
30351,422,TLS,BRB
30352,1418,TLS,BGD
30353,422,TLS,BEL
30354,544,TLS,BFA
30355,257,TLS,BGR
30356,1299,TLS,BHR
30357,969,TLS,BDI
30358,6295,TLS,BEN
30359,9341,TLS,BRN
30360,625,TLS,BOL
30361,1570,TLS,BRA
30362,364,TLS,BHS
30363,943,TLS,BTN
30364,597,TLS,BWA
30365,192,TLS,BLR
30366,937,TLS,BLZ
30367,322,TLS,CAN
30368,832,TLS,COD
30369,1414,TLS,CAF
30370,808,TLS,COG
30371,1072,TLS,CHE
30372,710,TLS,CIV
30373,217,TLS,CHL
30374,605,TLS,CMR
30375,534,TLS,COL
30376,560,TLS,CRI
30377,55113,TLS,CPV
30378,288,TLS,CUW
30379,454,TLS,CYP
30380,131,TLS,CZE
30381,352,TLS,DEU
30382,1542,TLS,DJI
30383,224,TLS,DNK
30384,1038,TLS,DOM
30385,328,TLS,DZA
30386,556,TLS,ECU
30387,450,TLS,EST
30388,315,TLS,EGY
30389,519,TLS,ESP
30390,4067,TLS,ETH
30391,198,TLS,FIN
30392,8933,TLS,FJI
30393,2355,TLS,FSM
30394,259,TLS,FRA
30395,634,TLS,GAB
30396,51363,TLS,GBR
30397,841,TLS,GRD
30398,165,TLS,GEO
30399,913,TLS,GUF
30400,1269,TLS,GHA
30401,1253,TLS,GMB
30402,599,TLS,GIN
30403,165,TLS,GLP
30404,1352,TLS,GNQ
30405,274,TLS,GRC
30406,420,TLS,GTM
30407,1144,TLS,GUM
30408,3767,TLS,GNB
30409,1558,TLS,GUY
30410,2564,TLS,HKG
30411,757,TLS,HND
30412,205,TLS,HRV
30413,921,TLS,HTI
30414,198,TLS,HUN
30415,193353,TLS,IDN
30416,14998,TLS,IRL
30417,8187,TLS,IMN
30418,635,TLS,IND
30419,245,TLS,ISL
30420,865,TLS,ITA
30421,7133,TLS,JEY
30422,847,TLS,JAM
30423,282,TLS,JOR
30424,1103,TLS,JPN
30425,969,TLS,KEN
30426,241,TLS,KGZ
30427,2193,TLS,KHM
30428,8610,TLS,KIR
30429,995,TLS,COM
30430,46261,TLS,KOR
30431,1021,TLS,KWT
30432,860,TLS,CYM
30433,291,TLS,KAZ
30434,1239,TLS,LAO
30435,357,TLS,LBN
30436,573,TLS,LCA
30437,3101,TLS,LKA
30438,1596,TLS,LBR
30439,292,TLS,LSO
30440,142,TLS,LTU
30441,1405,TLS,LUX
30442,159,TLS,LVA
30443,217,TLS,LBY
30444,748,TLS,MAR
30445,151,TLS,MDA
30446,614,TLS,MNE
30447,1289,TLS,MDG
30448,193,TLS,MKD
30449,756,TLS,MLI
30450,380,TLS,MMR
30451,642,TLS,MNG
30452,15250,TLS,MAC
30453,213,TLS,MTQ
30454,521,TLS,MRT
30455,479,TLS,MLT
30456,557,TLS,MUS
30457,2184,TLS,MDV
30458,576,TLS,MWI
30459,393,TLS,MEX
30460,10222,TLS,MYS
30461,4482,TLS,MOZ
30462,1057,TLS,NULL
30463,515,TLS,NCL
30464,860,TLS,NER
30465,690,TLS,NGA
30466,812,TLS,NIC
30467,1216,TLS,NLD
30468,335,TLS,NOR
30469,895,TLS,NPL
30470,4283,TLS,NZL
30471,1359,TLS,OMN
30472,719,TLS,PAN
30473,421,TLS,PER
30474,1047,TLS,PYF
30475,10927,TLS,PNG
30476,3086,TLS,PHL
30477,1384,TLS,PAK
30478,128,TLS,POL
30479,423,TLS,PRI
30480,40707,TLS,PRT
30481,1010,TLS,PRY
30482,1572,TLS,QAT
30483,129,TLS,REU
30484,246,TLS,ROU
30485,182,TLS,SRB
30486,1286,TLS,RWA
30487,1157,TLS,SAU
30488,8802,TLS,SLB
30489,1248,TLS,SYC
30490,403,TLS,SWE
30491,6535,TLS,SGP
30492,171,TLS,SVN
30493,158,TLS,SVK
30494,2246,TLS,SLE
30495,643,TLS,SEN
30496,1092,TLS,SUR
30497,18667,TLS,STP
30498,406,TLS,SLV
30499,511,TLS,SWZ
30500,664,TLS,TCD
30501,1088,TLS,TGO
30502,439,TLS,THA
30503,512,TLS,TJK
30504,226109449,TLS,TLS
30505,445,TLS,TUN
30506,45243,TLS,TON
30507,197,TLS,TUR
30508,495,TLS,TTO
30509,616,TLS,TWN
30510,978,TLS,TZA
30511,177,TLS,UKR
30512,1547,TLS,UGA
30513,474,TLS,USA
30514,400,TLS,URY
30515,239,TLS,UZB
30516,582,TLS,VCT
30517,1539,TLS,VNM
30518,6819,TLS,VUT
30519,12235,TLS,WSM
30520,212,TLS,XKX
30521,243,TLS,MYT
30522,272,TLS,ZAF
30523,905,TLS,ZMB
30524,522,TLS,ZWE
30525,10397,TUN,ARE
30526,683,TUN,ATG
30527,1647,TUN,ALB
30528,628,TUN,ARM
30529,2106,TUN,AGO
30530,1708,TUN,ARG
30531,4520,TUN,AUT
30532,586,TUN,AUS
30533,874,TUN,ABW
30534,767,TUN,AZE
30535,1300,TUN,BIH
30536,413,TUN,BRB
30537,739,TUN,BGD
30538,9873,TUN,BEL
30539,9200,TUN,BFA
30540,1209,TUN,BGR
30541,7411,TUN,BHR
30542,2057,TUN,BDI
30543,5706,TUN,BEN
30544,741,TUN,BRN
30545,1356,TUN,BOL
30546,1967,TUN,BRA
30547,684,TUN,BHS
30548,412,TUN,BTN
30549,1308,TUN,BWA
30550,5979,TUN,BLR
30551,966,TUN,BLZ
30552,5608,TUN,CAN
30553,7808,TUN,COD
30554,14294,TUN,CAF
30555,10822,TUN,COG
30556,11909,TUN,CHE
30557,21943,TUN,CIV
30558,675,TUN,CHL
30559,10561,TUN,CMR
30560,1617,TUN,COL
30561,1448,TUN,CRI
30562,1096,TUN,CPV
30563,778,TUN,CUW
30564,2325,TUN,CYP
30565,2116,TUN,CZE
30566,8688,TUN,DEU
30567,10973,TUN,DJI
30568,1420,TUN,DNK
30569,1877,TUN,DOM
30570,26583,TUN,DZA
30571,1347,TUN,ECU
30572,1053,TUN,EST
30573,8366,TUN,EGY
30574,1900,TUN,ESP
30575,1046,TUN,ETH
30576,1576,TUN,FIN
30577,626,TUN,FJI
30578,767,TUN,FSM
30579,33461,TUN,FRA
30580,22421,TUN,GAB
30581,1659,TUN,GBR
30582,802,TUN,GRD
30583,1144,TUN,GEO
30584,4578,TUN,GUF
30585,2467,TUN,GHA
30586,5317,TUN,GMB
30587,32749,TUN,GIN
30588,1793,TUN,GLP
30589,8316,TUN,GNQ
30590,2358,TUN,GRC
30591,968,TUN,GTM
30592,885,TUN,GUM
30593,2780,TUN,GNB
30594,1272,TUN,GUY
30595,460,TUN,HKG
30596,1991,TUN,HND
30597,1104,TUN,HRV
30598,1948,TUN,HTI
30599,1980,TUN,HUN
30600,721,TUN,IDN
30601,1344,TUN,IRL
30602,584,TUN,IMN
30603,244,TUN,IND
30604,1552,TUN,ISL
30605,12141,TUN,ITA
30606,979,TUN,JEY
30607,1475,TUN,JAM
30608,9472,TUN,JOR
30609,393,TUN,JPN
30610,2353,TUN,KEN
30611,756,TUN,KGZ
30612,440,TUN,KHM
30613,1006,TUN,KIR
30614,25716,TUN,COM
30615,582,TUN,KOR
30616,8280,TUN,KWT
30617,989,TUN,CYM
30618,1399,TUN,KAZ
30619,267,TUN,LAO
30620,11780,TUN,LBN
30621,655,TUN,LCA
30622,446,TUN,LKA
30623,7578,TUN,LBR
30624,820,TUN,LSO
30625,2066,TUN,LTU
30626,18878,TUN,LUX
30627,4388,TUN,LVA
30628,33366,TUN,LBY
30629,21402,TUN,MAR
30630,2060,TUN,MDA
30631,1593,TUN,MNE
30632,4998,TUN,MDG
30633,1337,TUN,MKD
30634,9504,TUN,MLI
30635,180,TUN,MMR
30636,508,TUN,MNG
30637,341,TUN,MAC
30638,1767,TUN,MTQ
30639,21159,TUN,MRT
30640,10066,TUN,MLT
30641,1804,TUN,MUS
30642,1447,TUN,MDV
30643,623,TUN,MWI
30644,1531,TUN,MEX
30645,529,TUN,MYS
30646,1598,TUN,MOZ
30647,2192,TUN,NULL
30648,1651,TUN,NCL
30649,10057,TUN,NER
30650,1580,TUN,NGA
30651,1630,TUN,NIC
30652,2626,TUN,NLD
30653,1498,TUN,NOR
30654,266,TUN,NPL
30655,620,TUN,NZL
30656,14217,TUN,OMN
30657,1260,TUN,PAN
30658,973,TUN,PER
30659,1960,TUN,PYF
30660,430,TUN,PNG
30661,1073,TUN,PHL
30662,1497,TUN,PAK
30663,1772,TUN,POL
30664,600,TUN,PRI
30665,1517,TUN,PRT
30666,3459,TUN,PRY
30667,56513,TUN,QAT
30668,2803,TUN,REU
30669,2276,TUN,ROU
30670,1927,TUN,SRB
30671,1953,TUN,RWA
30672,8815,TUN,SAU
30673,847,TUN,SLB
30674,2328,TUN,SYC
30675,3462,TUN,SWE
30676,508,TUN,SGP
30677,1417,TUN,SVN
30678,1698,TUN,SVK
30679,10218,TUN,SLE
30680,5882,TUN,SEN
30681,976,TUN,SUR
30682,1155,TUN,STP
30683,1173,TUN,SLV
30684,1304,TUN,SWZ
30685,7774,TUN,TCD
30686,4544,TUN,TGO
30687,289,TUN,THA
30688,672,TUN,TJK
30689,445,TUN,TLS
30690,5118918,TUN,TUN
30691,2454,TUN,TON
30692,3267,TUN,TUR
30693,1293,TUN,TTO
30694,201,TUN,TWN
30695,2253,TUN,TZA
30696,3201,TUN,UKR
30697,2700,TUN,UGA
30698,869,TUN,USA
30699,1151,TUN,URY
30700,632,TUN,UZB
30701,641,TUN,VCT
30702,293,TUN,VNM
30703,334,TUN,VUT
30704,3121,TUN,WSM
30705,1320,TUN,XKX
30706,7163,TUN,MYT
30707,761,TUN,ZAF
30708,2044,TUN,ZMB
30709,669,TUN,ZWE
30710,1401,TON,ARE
30711,5288,TON,ATG
30712,379,TON,ALB
30713,208,TON,ARM
30714,942,TON,AGO
30715,221,TON,ARG
30716,789,TON,AUT
30717,381475,TON,AUS
30718,2533,TON,ABW
30719,224,TON,AZE
30720,225,TON,BIH
30721,1471,TON,BRB
30722,922,TON,BGD
30723,601,TON,BEL
30724,458,TON,BFA
30725,312,TON,BGR
30726,988,TON,BHR
30727,1113,TON,BDI
30728,4430,TON,BEN
30729,1102,TON,BRN
30730,256,TON,BOL
30731,246,TON,BRA
30732,2712,TON,BHS
30733,902,TON,BTN
30734,1953,TON,BWA
30735,111,TON,BLR
30736,11488,TON,BLZ
30737,1735,TON,CAN
30738,1229,TON,COD
30739,976,TON,CAF
30740,1046,TON,COG
30741,1716,TON,CHE
30742,819,TON,CIV
30743,394,TON,CHL
30744,1081,TON,CMR
30745,295,TON,COL
30746,400,TON,CRI
30747,3357,TON,CPV
30748,2067,TON,CUW
30749,942,TON,CYP
30750,1096,TON,CZE
30751,975,TON,DEU
30752,1022,TON,DJI
30753,1281,TON,DNK
30754,1773,TON,DOM
30755,1241,TON,DZA
30756,409,TON,ECU
30757,143,TON,EST
30758,535,TON,EGY
30759,440,TON,ESP
30760,662,TON,ETH
30761,344,TON,FIN
30762,2413502,TON,FJI
30763,359872,TON,FSM
30764,2381,TON,FRA
30765,583,TON,GAB
30766,3469,TON,GBR
30767,5222,TON,GRD
30768,451,TON,GEO
30769,2313,TON,GUF
30770,2848,TON,GHA
30771,4314,TON,GMB
30772,621,TON,GIN
30773,352,TON,GLP
30774,849,TON,GNQ
30775,231,TON,GRC
30776,379,TON,GTM
30777,148541,TON,GUM
30778,765,TON,GNB
30779,41227,TON,GUY
30780,802,TON,HKG
30781,513,TON,HND
30782,652,TON,HRV
30783,1193,TON,HTI
30784,227,TON,HUN
30785,760,TON,IDN
30786,2153,TON,IRL
30787,4603,TON,IMN
30788,505,TON,IND
30789,1578,TON,ISL
30790,500,TON,ITA
30791,1239,TON,JEY
30792,3209,TON,JAM
30793,310,TON,JOR
30794,8925,TON,JPN
30795,1001,TON,KEN
30796,170,TON,KGZ
30797,380,TON,KHM
30798,651376,TON,KIR
30799,2003,TON,COM
30800,531,TON,KOR
30801,898,TON,KWT
30802,4596,TON,CYM
30803,194,TON,KAZ
30804,389,TON,LAO
30805,436,TON,LBN
30806,3125,TON,LCA
30807,2608,TON,LKA
30808,4198,TON,LBR
30809,657,TON,LSO
30810,116,TON,LTU
30811,380,TON,LUX
30812,225,TON,LVA
30813,282,TON,LBY
30814,11283,TON,MAR
30815,135,TON,MDA
30816,387,TON,MNE
30817,1106,TON,MDG
30818,390,TON,MKD
30819,590,TON,MLI
30820,229,TON,MMR
30821,517,TON,MNG
30822,3297,TON,MAC
30823,350,TON,MTQ
30824,538,TON,MRT
30825,1320,TON,MLT
30826,6043,TON,MUS
30827,1914,TON,MDV
30828,2665,TON,MWI
30829,244,TON,MEX
30830,625,TON,MYS
30831,1067,TON,MOZ
30832,1588,TON,NULL
30833,139634,TON,NCL
30834,782,TON,NER
30835,4798,TON,NGA
30836,421,TON,NIC
30837,400,TON,NLD
30838,636,TON,NOR
30839,637,TON,NPL
30840,2632762,TON,NZL
30841,936,TON,OMN
30842,841,TON,PAN
30843,332,TON,PER
30844,73191,TON,PYF
30845,436029,TON,PNG
30846,2118,TON,PHL
30847,1346,TON,PAK
30848,836,TON,POL
30849,386,TON,PRI
30850,252,TON,PRT
30851,461,TON,PRY
30852,1737,TON,QAT
30853,575,TON,REU
30854,1810,TON,ROU
30855,212,TON,SRB
30856,993,TON,RWA
30857,801,TON,SAU
30858,270926,TON,SLB
30859,10664,TON,SYC
30860,1540,TON,SWE
30861,1237,TON,SGP
30862,165,TON,SVN
30863,440,TON,SVK
30864,5370,TON,SLE
30865,842,TON,SEN
30866,40642,TON,SUR
30867,1350,TON,STP
30868,493,TON,SLV
30869,1255,TON,SWZ
30870,427,TON,TCD
30871,2270,TON,TGO
30872,261,TON,THA
30873,463,TON,TJK
30874,45243,TON,TLS
30875,2454,TON,TUN
30876,694741188,TON,TON
30877,269,TON,TUR
30878,5379,TON,TTO
30879,489,TON,TWN
30880,997,TON,TZA
30881,159,TON,UKR
30882,2884,TON,UGA
30883,25754,TON,USA
30884,513,TON,URY
30885,188,TON,UZB
30886,2926,TON,VCT
30887,157,TON,VNM
30888,616523,TON,VUT
30889,16309441,TON,WSM
30890,392,TON,XKX
30891,2299,TON,MYT
30892,713,TON,ZAF
30893,3795,TON,ZMB
30894,2745,TON,ZWE
30895,4802,TUR,ARE
30896,703,TUR,ATG
30897,3216,TUR,ALB
30898,1370,TUR,ARM
30899,1414,TUR,AGO
30900,408,TUR,ARG
30901,14259,TUR,AUT
30902,1218,TUR,AUS
30903,477,TUR,ABW
30904,23998,TUR,AZE
30905,3446,TUR,BIH
30906,452,TUR,BRB
30907,742,TUR,BGD
30908,6381,TUR,BEL
30909,1282,TUR,BFA
30910,12226,TUR,BGR
30911,3226,TUR,BHR
30912,1125,TUR,BDI
30913,1638,TUR,BEN
30914,547,TUR,BRN
30915,247,TUR,BOL
30916,423,TUR,BRA
30917,1544,TUR,BHS
30918,312,TUR,BTN
30919,536,TUR,BWA
30920,2940,TUR,BLR
30921,394,TUR,BLZ
30922,1314,TUR,CAN
30923,1363,TUR,COD
30924,1801,TUR,CAF
30925,1735,TUR,COG
30926,8002,TUR,CHE
30927,1311,TUR,CIV
30928,313,TUR,CHL
30929,2445,TUR,CMR
30930,395,TUR,COL
30931,406,TUR,CRI
30932,530,TUR,CPV
30933,766,TUR,CUW
30934,77826,TUR,CYP
30935,849,TUR,CZE
30936,14452,TUR,DEU
30937,19905,TUR,DJI
30938,4158,TUR,DNK
30939,1026,TUR,DOM
30940,2703,TUR,DZA
30941,265,TUR,ECU
30942,1436,TUR,EST
30943,3454,TUR,EGY
30944,906,TUR,ESP
30945,1681,TUR,ETH
30946,2332,TUR,FIN
30947,161,TUR,FJI
30948,185,TUR,FSM
30949,2940,TUR,FRA
30950,2082,TUR,GAB
30951,2633,TUR,GBR
30952,390,TUR,GRD
30953,10694,TUR,GEO
30954,764,TUR,GUF
30955,2084,TUR,GHA
30956,4651,TUR,GMB
30957,2151,TUR,GIN
30958,311,TUR,GLP
30959,2060,TUR,GNQ
30960,5381,TUR,GRC
30961,162,TUR,GTM
30962,272,TUR,GUM
30963,2046,TUR,GNB
30964,371,TUR,GUY
30965,475,TUR,HKG
30966,323,TUR,HND
30967,1109,TUR,HRV
30968,2022,TUR,HTI
30969,1077,TUR,HUN
30970,440,TUR,IDN
30971,1844,TUR,IRL
30972,1142,TUR,IMN
30973,208,TUR,IND
30974,1012,TUR,ISL
30975,1283,TUR,ITA
30976,586,TUR,JEY
30977,701,TUR,JAM
30978,9544,TUR,JOR
30979,426,TUR,JPN
30980,1674,TUR,KEN
30981,7768,TUR,KGZ
30982,296,TUR,KHM
30983,344,TUR,KIR
30984,1916,TUR,COM
30985,441,TUR,KOR
30986,3931,TUR,KWT
30987,1018,TUR,CYM
30988,4636,TUR,KAZ
30989,404,TUR,LAO
30990,21184,TUR,LBN
30991,461,TUR,LCA
30992,361,TUR,LKA
30993,3147,TUR,LBR
30994,280,TUR,LSO
30995,1302,TUR,LTU
