iso_o,dist
TZ_FI,7560.965
TZ_FJ,14752.81
TZ_FR,7168.277
TZ_FM,13293.17
TZ_GA,3414.597
TZ_GB,7504.949
TZ_GE,5434.569
TZ_GH,4604.602
TZ_GN,6366.438
TZ_GP,11402.22
TZ_GM,6582.851
TZ_GW,6428.544
TZ_GQ,3587.981
TZ_GR,5246.231
TZ_GD,11371.02
TZ_GT,14489.6
TZ_GF,10262.19
TZ_GY,10926.66
TZ_HK,8765.8
TZ_HN,14138.86
TZ_HR,6302.652
TZ_HT,12536.89
TZ_HU,6368.856
TZ_ID,7452.995
TZ_IN,5666.837
TZ_IE,7942.938
TZ_IS,9373.191
TZ_IT,6070.02
TZ_JM,13009.84
TZ_JO,4333.184
TZ_JP,11404.29
TZ_KZ,6745.094
TZ_KE,677.343
TZ_KG,6586.273
TZ_KH,7547.771
TZ_KI,14877.39
TZ_KR,10278.43
TZ_KW,4133.544
TZ_LA,7482.851
TZ_LB,4549.422
TZ_LR,5750.199
TZ_LY,5204.866
TZ_LC,11306.53
TZ_LK,4757.547
TZ_LS,2790.795
TZ_LT,6971.36
TZ_LU,7055.145
TZ_LV,7234.836
TZ_MO,8706.53
TZ_MA,6653.932
TZ_MD,6081.995
TZ_MG,1605.309
TZ_MV,3988.868
TZ_MX,15335.14
TZ_MK,5731.372
TZ_ML,5662.584
TZ_MT,5417.332
TZ_MM,6786.904
TZ_MN,8956.542
TZ_MZ,2243.914
TZ_MR,6675.072
TZ_MQ,11322.03
TZ_MU,2460.431
TZ_MW,993.5634
TZ_MY,7020.495
TZ_NA,2953.518
TZ_NC,13427.47
TZ_NE,4696.821
TZ_NG,4245.583
TZ_NI,14042.19
TZ_NL,7351.038
TZ_NO,7845.565
TZ_NP,6264.723
TZ_NZ,12805.95
TZ_OM,3989.297
TZ_PK,5750.048
TZ_PA,13290.17
TZ_PE,12682.22
TZ_PH,9319.541
TZ_PG,11826.25
TZ_PL,6803.896
TZ_PR,11882.05
TZ_PT,7116.942
TZ_PY,10387.27
TZ_PF,17150.21
TZ_QA,3810.398
TZ_RE,2338.029
TZ_RW,1161.326
TZ_SA,3598.224
TZ_SN,6703.036
TZ_SG,7225.583
TZ_SB,13207.0
TZ_SL,6079.025
TZ_SV,14349.33
TZ_ST,3702.014
TZ_SR,10593.26
TZ_SK,6495.723
TZ_SI,6383.455
TZ_SE,7603.518
TZ_SZ,2334.891
TZ_SC,1807.056
TZ_TD,3423.539
TZ_TG,4456.608
TZ_TH,7137.656
TZ_TJ,5911.476
TZ_TO,15140.79
TZ_TT,11334.43
TZ_TN,5728.188
TZ_TR,5433.378
TZ_TW,9564.05
UG_AW,11386.03
UG_AO,2373.897
UG_AL,4740.878
UG_AE,3570.466
UG_AR,10137.2
UG_AM,4596.694
UG_AG,10475.68
UG_AU,12644.1
UG_AT,5553.761
UG_AZ,4787.278
UG_BI,549.2128
UG_BE,6219.309
UG_BJ,3406.452
UG_BF,4009.75
UG_BD,6747.756
UG_BG,4802.156
UG_BH,3468.951
UG_BS,12000.46
UG_BA,5044.499
UG_BY,5974.743
UG_BZ,13324.26
UG_BO,11174.26
UG_BR,8932.303
UG_BB,10246.99
UG_BN,9169.153
UG_BT,6799.012
UG_BW,2882.737
UG_CF,1616.931
UG_CA,11737.87
UG_CH,5734.78
UG_CL,11264.13
UG_CI,4104.768
UG_CM,2375.223
UG_CG,1995.224
UG_CO,11971.55
UG_KM,1782.844
UG_CV,6374.175
UG_CR,12927.46
UG_KY,12512.63
UG_CY,3875.884
UG_CZ,5801.1
UG_DE,6177.539
UG_DJ,1713.481
UG_DK,6418.677
UG_DO,11309.12
UG_DZ,5076.526
UG_EC,12363.58
UG_EG,3310.454
UG_ES,5773.843
UG_EE,6611.158
UG_ET,1192.018
UG_FI,6687.78
UG_FJ,15805.53
UG_FR,6128.938
UG_FM,13947.8
UG_GA,2578.386
UG_GB,6469.0
UG_GE,4767.132
UG_GH,3694.008
UG_GN,5445.486
UG_GP,10468.46
UG_GM,5618.19
UG_GW,5479.053
UG_GQ,2672.162
UG_GR,4289.222
UG_GD,10478.95
UG_GT,13555.89
UG_GF,9450.063
UG_GY,10095.45
UG_HK,9134.574
UG_HN,13215.82
UG_HR,5315.882
UG_HT,11576.85
UG_HU,5410.857
UG_ID,8269.188
UG_IN,5691.471
UG_IE,6897.966
UG_IS,8352.069
UG_IT,5044.428
UG_JM,12053.1
UG_JO,3536.507
UG_JP,11538.8
UG_KZ,6494.712
UG_KE,506.0586
UG_KG,6316.986
UG_KH,8084.194
UG_KI,15641.16
UG_KR,10384.14
UG_KW,3618.881
UG_LA,7897.159
UG_LB,3744.631
UG_LR,4860.096
UG_LY,4143.364
UG_LC,10393.05
UG_LK,5299.368
UG_LS,3344.248
UG_LT,6085.474
UG_LU,6033.801
UG_LV,6346.852
UG_MO,9073.908
UG_MA,5560.586
UG_MD,5206.751
UG_MG,2687.701
UG_MV,4565.735
UG_MX,14330.93
UG_MK,4769.688
UG_ML,4681.424
UG_MT,4376.728
UG_MM,7199.227
UG_MN,8824.388
UG_MZ,2927.169
UG_MR,5663.852
UG_MQ,10402.45
UG_MU,3546.463
UG_MW,1597.372
UG_MY,7694.136
UG_NA,3051.572
UG_NC,14474.83
UG_NE,3668.401
UG_NG,3304.193
UG_NI,13144.85
UG_NL,6337.427
UG_NO,6894.351
UG_NP,6388.173
UG_NZ,13882.43
UG_OM,3824.524
UG_PK,5624.472
UG_PA,12437.06
UG_PE,12159.83
UG_PH,9833.455
UG_PG,12714.27
UG_PL,5878.683
UG_PR,10924.69
UG_PT,6024.951
UG_PY,10057.92
UG_PF,18105.09
UG_QA,3441.155
UG_RE,3430.187
UG_RW,376.9301
UG_SA,3107.796
UG_SN,5728.237
UG_SG,7931.624
UG_SB,14117.29
UG_SL,5165.069
UG_SV,13429.28
UG_ST,2878.945
UG_SR,9771.406
UG_SK,5527.376
UG_SI,5388.563
UG_SE,6686.84
UG_SZ,2972.053
UG_SC,2603.635
UG_TD,2347.747
UG_TG,3529.222
UG_TH,7623.443
UG_TJ,5642.321
UG_TO,16225.98
UG_TT,10458.53
UG_TN,4669.814
UG_TR,4544.684
UG_TW,9895.356
UG_TZ,1093.389
UG_UA,5577.735
UA_AW,9678.449
UA_AO,6802.643
UA_AL,1303.97
UA_AE,3545.552
UA_AR,12845.99
UA_AM,1575.587
UA_AG,8718.199
UA_AU,14956.91
UA_AT,1052.484
UA_AZ,1873.832
UA_BI,5987.114
UA_BE,1837.307
UA_BJ,5545.644
UA_BF,5147.142
UA_BD,5891.902
UA_BG,1022.553
UA_BH,3195.369
UA_BS,9056.832
UA_BA,1166.276
UA_BY,433.5281
UA_BZ,10462.06
UA_BO,12033.3
UA_BR,11155.24
UA_BB,8905.438
UA_BN,9201.697
UA_BT,5545.155
UA_BW,8378.193
UA_CF,5243.037
UA_CA,7564.316
UA_CH,1730.779
UA_CL,13566.19
UA_CI,5959.585
UA_CM,5480.026
UA_CG,6256.173
UA_CO,10708.16
UA_KM,7020.656
UA_CV,6224.206
UA_CR,10830.9
UA_KY,9821.899
UA_CY,1714.705
UA_CZ,1141.565
UA_DE,1646.271
UA_DJ,4472.17
UA_DK,1328.55
UA_DO,9142.623
UA_DZ,2657.681
UA_EC,11369.98
UA_EG,2267.659
UA_ES,2863.877
UA_EE,1066.134
UA_ET,4667.826
UA_FI,1135.325
UA_FJ,15453.36
UA_FR,2025.144
UA_FM,11922.9
UA_GA,5915.828
UA_GB,2137.511
UA_GE,1465.133
UA_GH,5755.752
UA_GN,6209.172
UA_GP,8807.217
UA_GM,5906.056
UA_GW,5988.864
UA_GQ,5578.317
UA_GR,1482.129
UA_GD,9141.608
UA_GT,10803.2
UA_GF,9085.917
UA_GY,9342.695
UA_HK,7687.269
UA_HN,10656.18
UA_HR,1193.37
UA_HT,9307.589
UA_HU,896.3701
UA_ID,9581.404
UA_IN,4583.481
UA_IE,2517.525
UA_IS,3379.359
UA_IT,1674.773
UA_JM,9650.142
UA_JO,2103.682
UA_JP,8215.83
UA_KZ,3564.066
UA_KE,5785.699
UA_KG,3417.102
UA_KH,7923.316
UA_KI,13266.32
UA_KR,7309.346
UA_KW,2766.743
UA_LA,7225.497
UA_LB,1886.551
UA_LR,6218.5
UA_LY,2430.046
UA_LC,8923.262
UA_LK,6642.944
UA_LS,8879.244
UA_LT,590.0546
UA_LU,1736.302
UA_LV,839.8457
UA_MO,7645.765
UA_MA,3524.49
UA_MD,399.4606
UA_MG,7889.882
UA_MV,6521.934
UA_MX,10831.55
UA_MK,1165.076
UA_ML,5457.104
UA_MT,2062.274
UA_MM,6868.432
UA_MN,5313.104
UA_MZ,8503.888
UA_MR,5444.622
UA_MQ,8880.724
UA_MU,8291.761
UA_MW,7173.136
UA_MY,8424.244
UA_NA,8229.549
UA_NC,15104.8
UA_NE,4842.992
UA_NG,5499.933
UA_NI,10779.92
UA_NL,1781.716
UA_NO,1630.325
UA_NP,5219.473
UA_NZ,17284.29
UA_OM,3845.656
UA_PK,3914.823
UA_PA,10626.1
UA_PE,12293.23
UA_PH,8801.368
UA_PG,12702.27
UA_PL,690.8161
UA_PR,8901.729
UA_PT,3351.661
UA_PY,12029.04
UA_PF,16373.96
UA_QA,3330.675
UA_RE,8304.946
UA_RW,5826.659
UA_SA,3191.071
UA_SN,5852.196
UA_SG,8734.249
UA_SB,13550.01
UA_SL,6157.81
UA_SV,10812.02
UA_ST,6025.999
UA_SR,9211.708
UA_SK,998.2211
UA_SI,1277.754
UA_SE,1267.46
UA_SZ,8542.441
UA_SC,6578.0
UA_TD,4485.89
UA_TG,5620.71
UA_TH,7429.726
UA_TJ,3268.097
UA_TO,16075.06
UA_TT,9248.727
UA_TN,2212.683
UA_TR,1051.214
UA_TW,7964.517
UA_TZ,6430.032
UY_AW,5483.935
UY_AO,7581.052
UY_AL,11489.65
UY_AE,13351.9
UY_AR,215.0746
UY_AM,13248.01
UY_AG,5824.032
UY_AU,11864.05
UY_AT,11712.82
UY_AZ,13680.77
UY_BI,9390.496
UY_BE,11228.75
UY_BJ,7670.279
UY_BF,7784.849
UY_BD,16574.29
UY_BG,11811.41
UY_BH,13103.67
UY_BS,7041.119
UY_BA,11560.27
UY_BY,12702.71
UY_BZ,6750.011
UY_BO,2372.214
UY_BR,1567.878
UY_BB,5356.622
UY_BN,16574.19
UY_BT,16704.86
UY_BW,7789.73
UY_CF,8922.081
UY_CA,9055.5
UY_CH,11102.35
UY_CL,1342.72
UY_CI,7055.091
UY_CM,8258.707
UY_CG,8053.304
UY_CO,4826.395
UY_KM,10118.15
UY_CV,6532.041
UY_CR,5797.174
UY_KY,6596.865
UY_CY,12120.21
UY_CZ,11723.31
UY_DE,11412.01
UY_DJ,11596.21
UY_DK,11993.66
UY_DO,6117.109
UY_DZ,10060.01
UY_EC,4503.727
UY_EG,11658.8
UY_ES,9957.118
UY_EE,12829.54
UY_ET,11045.59
UY_FI,12877.32
UY_FJ,11783.23
UY_FR,10972.42
UY_FM,15333.69
UY_GA,7837.709
UY_GB,11057.87
UY_GE,13337.55
UY_GH,7378.729
UY_GN,6523.969
UY_GP,5697.463
UY_GM,6810.588
UY_GW,6734.194
UY_GQ,8015.034
UY_GR,11556.45
UY_GD,5262.11
UY_GT,6600.935
UY_GF,4453.431
UY_GY,4644.076
UY_HK,18339.63
UY_HN,6364.24
UY_HR,11529.4
UY_HT,6191.462
UY_HU,11831.0
UY_ID,15125.91
UY_IN,15606.99
UY_IE,10937.32
UY_IS,11427.56
UY_IT,11041.93
UY_JM,6277.159
UY_JO,12150.65
UY_JP,18587.08
UY_KZ,15934.54
UY_KE,10208.8
UY_KG,15741.2
UY_KH,16808.96
UY_KI,13716.86
UY_KR,19629.5
UY_KW,13031.81
UY_LA,17214.69
UY_LB,12220.87
UY_LR,6610.736
UY_LY,10434.93
UY_LC,5469.966
UY_LK,14569.68
UY_LS,7673.026
UY_LT,12619.23
UY_LU,11229.4
UY_LV,12670.17
UY_MO,18307.36
UY_MA,9232.994
UY_MD,12433.0
UY_MG,10005.71
UY_MV,13832.37
UY_MX,7563.498
UY_MK,11644.69
UY_ML,7337.575
UY_MT,10758.94
UY_MM,16626.0
UY_MN,18019.18
UY_MZ,8295.354
UY_MR,7275.055
UY_MQ,5535.605
UY_MU,10730.37
UY_MW,9131.637
UY_MY,15822.13
UY_NA,7128.128
UY_NC,12239.68
UY_NE,8170.196
UY_NG,7752.999
UY_NI,6122.562
UY_NL,11371.8
UY_NO,12189.46
UY_NP,16308.02
UY_NZ,9826.746
UY_OM,13688.32
UY_PK,15420.77
UY_PA,5465.056
UY_PE,3299.799
UY_PH,17756.3
UY_PG,14515.81
UY_PL,12236.49
UY_PR,6031.294
UY_PT,9520.141
UY_PY,1085.501
UY_PF,9210.864
UY_QA,13134.55
UY_RE,10518.63
UY_RW,9550.052
UY_SA,12679.68
UY_SN,6864.639
UY_SG,15755.33
UY_SB,13801.43
UY_SL,6606.786
UY_SV,6432.253
UY_ST,7587.964
UY_SR,4540.208
UY_SK,11757.85
UY_SI,11456.62
UY_SE,12494.46
UY_SZ,8150.484
UY_SC,11661.72
UY_TD,9131.858
UY_TG,7556.402
UY_TH,16710.97
UY_TJ,15188.03
UY_TO,11074.05
UY_TT,5100.965
UY_TN,10529.0
UY_TR,12115.07
UY_TW,18917.29
UY_TZ,10076.18
UY_UG,9924.09
UY_UA,12716.19
UY_US,8617.354
US_AW,3161.668
US_AO,10427.39
US_AL,7439.631
US_AE,11029.46
US_AR,8542.694
US_AM,9088.867
US_AG,2876.399
US_AU,16008.79
US_AT,6798.701
US_AZ,9371.842
US_BI,11382.61
US_BE,5891.711
US_BJ,8416.831
US_BF,7640.939
US_BD,12680.43
US_BG,7588.903
US_BH,10643.58
US_BS,1770.893
US_BA,7188.323
US_BY,7125.836
US_BZ,2979.495
US_BO,6400.357
US_BR,7694.307
US_BB,3381.507
US_BN,14867.64
US_BT,12250.78
US_BW,12583.97
US_CF,9918.684
US_CA,548.3946
US_CH,6272.285
US_CL,8271.045
US_CI,7948.649
US_CM,9359.483
US_CG,10259.8
US_CO,4021.171
US_KM,13150.82
US_CV,5640.555
US_CR,3564.9
US_KY,2488.701
US_CY,8790.811
US_CZ,6573.925
US_DE,6035.334
US_DJ,11349.03
US_DK,6191.893
US_DO,2508.955
US_DZ,6471.879
US_EC,4584.073
US_EG,9028.413
US_ES,5770.264
US_EE,6653.48
US_ET,11220.63
US_FI,6625.923
US_FJ,12785.54
US_FR,5838.157
US_FM,12515.13
US_GA,9434.418
US_GB,5570.161
US_GE,8980.505
US_GH,8246.163
US_GN,6672.73
US_GP,2997.893
US_GM,6307.115
US_GW,6505.373
US_GQ,9137.71
US_GR,7929.328
US_GD,3410.385
US_GT,3318.143
US_GF,4535.412
US_GY,4096.591
US_HK,12969.58
US_HN,3234.232
US_HR,6909.169
US_HT,2475.965
US_HU,7011.543
US_ID,16180.32
US_IN,11761.81
US_IE,5117.716
US_IS,4201.936
US_IT,6895.107
US_JM,2549.896
US_JO,9209.496
US_JP,10855.59
US_KZ,10240.88
US_KE,11853.13
US_KG,10203.99
US_KH,14208.13
US_KI,11815.61
US_KR,11065.7
US_KW,10209.52
US_LA,13487.61
US_LB,9032.354
US_LR,7315.249
US_LY,7496.542
US_LC,3232.885
US_LK,14093.15
US_LS,13001.46
US_LT,6956.313
US_LU,6062.731
US_LV,6759.198
US_MO,12976.25
US_MA,5840.309
US_MD,7650.435
US_MG,14006.81
US_MV,14037.78
US_MX,3369.053
US_MK,7509.486
US_ML,7086.209
US_MT,7403.357
US_MM,13550.22
US_MN,10166.81
US_MZ,13211.03
US_MR,6036.351
US_MQ,3168.337
US_MU,14928.16
US_MW,12519.82
US_MY,15130.12
US_NA,11720.19
US_NC,14065.69
US_NE,7873.029
US_NG,8493.132
US_NI,3408.012
US_NL,5866.046
US_NO,5916.703
US_NP,12121.59
US_NZ,14546.24
US_OM,11357.15
US_PK,11091.54
US_PA,3580.789
US_PE,5890.553
US_PH,13680.8
US_PG,14704.44
US_PL,6855.422
US_PR,2594.429
US_PT,5425.189
US_PY,7537.521
US_PF,10122.77
US_QA,10782.51
US_RE,14806.79
US_RW,11340.34
US_SA,10527.4
US_SN,6157.48
US_SG,15350.5
US_SB,13708.61
US_SL,6947.481
US_SV,3355.771
US_ST,9221.021
US_SR,4309.072
US_SK,6852.755
US_SI,6796.301
US_SE,6322.853
US_SZ,13114.1
US_SC,13599.33
US_TD,9052.158
US_TG,8335.612
US_TH,13943.4
US_TJ,10426.23
US_TO,12455.56
US_TT,3569.325
US_TN,7023.072
US_TR,8070.75
US_TW,12532.54
US_TZ,12470.74
US_UG,11381.89
US_UA,7515.91
UZ_AW,12732.29
UZ_AO,7977.375
UZ_AL,4072.698
UZ_AE,2318.684
UZ_AR,15457.45
UZ_AM,2081.25
UZ_AG,11809.47
UZ_AU,11828.84
UZ_AT,4164.072
UZ_AZ,1628.19
UZ_BI,6402.651
UZ_BE,4955.126
UZ_BJ,7606.976
UZ_BF,7521.824
UZ_BD,2771.943
UZ_BG,3755.781
UZ_BH,2392.187
UZ_BS,11882.49
UZ_BA,4106.905
UZ_BY,3370.359
UZ_BZ,13141.06
UZ_BO,15121.53
UZ_BR,13836.31
UZ_BB,12024.02
UZ_BN,6077.023
UZ_BT,2416.338
UZ_BW,8598.188
UZ_CF,6483.97
UZ_CA,10073.93
UZ_CH,4848.864
UZ_CL,16416.31
UZ_CI,8227.005
UZ_CM,7075.855
UZ_CG,7447.625
UZ_CO,13768.9
UZ_KM,6465.828
UZ_CV,9151.109
UZ_CR,13706.95
UZ_KY,12641.5
UZ_CY,3185.975
UZ_CZ,4270.401
UZ_DE,4760.258
UZ_DJ,4166.667
UZ_DK,4333.93
UZ_DO,12152.6
UZ_DZ,5604.569
UZ_EC,14430.28
UZ_EG,3619.406
UZ_ES,5948.543
UZ_EE,3648.595
UZ_ET,4665.527
UZ_FI,3654.514
UZ_FJ,12923.62
UZ_FR,5153.064
UZ_FM,9429.306
UZ_GA,7513.973
UZ_GB,5240.294
UZ_GE,2027.993
UZ_GH,7898.01
UZ_GN,8898.31
UZ_GP,11904.84
UZ_GM,8691.929
UZ_GW,8723.467
UZ_GQ,7298.994
UZ_GR,3871.029
UZ_GD,12255.43
UZ_GT,13471.49
UZ_GF,12196.13
UZ_GY,12471.42
UZ_HK,4682.091
UZ_HN,13413.79
UZ_HR,4246.186
UZ_HT,12285.19
UZ_HU,3979.094
UZ_ID,6513.424
UZ_IN,1584.103
UZ_IE,5574.103
UZ_IS,6017.923
UZ_IT,4633.52
UZ_JM,12567.74
UZ_JO,3126.631
UZ_JP,6007.851
UZ_KZ,673.882
UZ_KE,5753.808
UZ_KG,480.2868
UZ_KH,4794.727
UZ_KI,11074.06
UZ_KR,4896.334
UZ_KW,2330.281
UZ_LA,4099.601
UZ_LB,3065.163
UZ_LR,8715.308
UZ_LY,4988.66
UZ_LC,12033.36
UZ_LK,3966.061
UZ_LS,8952.566
UZ_LT,3522.475
UZ_LU,4863.993
UZ_LV,3632.347
UZ_MO,4633.761
UZ_MA,6536.154
UZ_MD,3250.834
UZ_MG,7058.207
UZ_MV,4150.944
UZ_MX,13174.14
UZ_MK,3920.355
UZ_ML,8026.377
UZ_MT,4716.46
UZ_MM,3751.04
UZ_MN,3041.947
UZ_MZ,8382.563
UZ_MR,8303.74
UZ_MQ,11988.07
UZ_MU,6943.749
UZ_MW,7144.317
UZ_MY,5342.154
UZ_NA,8907.479
UZ_NC,12212.29
UZ_NE,7123.533
UZ_NG,7525.312
UZ_NI,13583.67
UZ_NL,4880.046
UZ_NO,4434.839
UZ_NP,2105.313
UZ_NZ,14159.8
UZ_OM,2197.5
UZ_PK,913.6255
UZ_PA,13593.67
UZ_PE,15419.83
UZ_PH,5778.971
UZ_PG,9720.042
UZ_PL,3794.505
UZ_PR,11950.72
UZ_PT,6446.564
UZ_PY,14867.43
UZ_PF,15496.85
UZ_QA,2416.455
UZ_RE,7059.729
UZ_RW,6224.107
UZ_SA,2780.1
UZ_SN,8674.801
UZ_SG,5645.371
UZ_SB,10770.98
UZ_SL,8768.507
UZ_SV,13527.82
UZ_ST,7740.976
UZ_SR,12335.0
UZ_SK,4106.411
UZ_SI,4350.063
UZ_SE,4018.939
UZ_SZ,8486.73
UZ_SC,5296.631
UZ_TD,6161.146
UZ_TG,7720.32
UZ_TH,4305.71
UZ_TJ,294.7517
UZ_TO,13657.05
UZ_TT,12367.77
UZ_TN,5025.17
UZ_TR,3343.881
UZ_TW,5109.984
UZ_TZ,6163.407
UZ_UG,5857.336
UZ_UA,3128.88
UZ_UY,15276.66
UZ_US,10179.66
VC_AW,964.7043
VC_AO,8587.411
VC_AL,8309.629
VC_AE,11886.66
VC_AR,5335.351
VC_AM,10363.68
VC_AG,442.4938
VC_AU,16034.79
VC_AT,8009.796
VC_AZ,10779.8
VC_BI,10161.95
VC_BE,7173.786
VC_BJ,7016.3
VC_BF,6450.635
VC_BD,14894.06
VC_BG,8583.063
VC_BH,11461.09
VC_BS,2144.512
VC_BA,8179.613
VC_BY,8751.85
VC_BZ,2991.535
VC_BO,3392.413
VC_BR,4386.27
VC_BB,175.5685
VC_BN,17972.38
VC_BT,14524.06
VC_BW,10346.38
VC_CF,8807.499
VC_CA,3806.961
VC_CH,7332.409
VC_CL,5293.2
VC_CI,6333.329
VC_CM,8051.251
VC_CG,8665.436
VC_CO,1793.801
VC_KM,11859.28
VC_CV,4073.677
VC_CR,2514.076
VC_KY,2255.529
VC_CY,9583.885
VC_CZ,7873.772
VC_DE,7366.903
VC_DJ,11242.39
VC_DK,7793.744
VC_DO,1088.63
VC_DZ,6855.964
VC_EC,2421.514
VC_EG,9520.079
VC_ES,6332.693
VC_EE,8528.568
VC_ET,10862.04
VC_FI,8537.808
VC_FJ,13643.75
VC_FR,6989.701
VC_FM,15128.52
VC_GA,7912.114
VC_GB,6882.857
VC_GE,10329.31
VC_GH,6735.831
VC_GN,4977.298
VC_GP,316.2554
VC_GM,4821.552
VC_GW,4948.042
VC_GQ,7759.33
VC_GR,8681.436
VC_GD,137.3306
VC_GT,3165.425
VC_GF,1342.217
VC_GY,790.9217
VC_HK,16054.43
VC_HN,2812.462
VC_HR,7979.549
VC_HT,1328.54
VC_HU,8211.371
VC_ID,18499.46
VC_IN,13580.86
VC_IE,6553.755
VC_IS,6423.485
VC_IT,7699.338
VC_JM,1750.245
VC_JO,9903.547
VC_JP,14163.36
VC_KZ,12447.85
VC_KE,10923.58
VC_KG,12338.99
VC_KH,16879.95
VC_KI,13817.28
VC_KR,14325.65
VC_KW,11091.59
VC_LA,16137.21
VC_LB,9809.844
VC_LR,5578.853
VC_LY,7774.772
VC_LC,94.83208
VC_LK,15185.8
VC_LS,10609.54
VC_LT,8601.138
VC_LU,7277.035
VC_LV,8506.809
VC_MO,16045.4
VC_MA,5931.973
VC_MD,8951.922
VC_MG,12431.94
VC_MV,14668.17
VC_MX,4102.243
VC_MK,8440.282
VC_ML,5765.272
VC_MT,7887.167
VC_MM,15873.15
VC_MN,13131.74
VC_MZ,11030.32
VC_MR,4870.371
VC_MQ,156.6594
VC_MU,13489.73
VC_MW,10901.57
VC_MY,17414.7
VC_NA,9415.521
VC_NC,14900.21
VC_NE,6835.222
VC_NG,7118.082
VC_NI,2723.822
VC_NL,7242.886
VC_NO,7746.7
VC_NP,14225.42
VC_NZ,13723.13
VC_OM,12315.81
VC_PK,12922.29
VC_PA,2049.704
VC_PE,3313.184
VC_PH,16928.41
VC_PG,16914.78
VC_PL,8332.354
VC_PR,784.1083
VC_PT,5838.064
VC_PY,4296.914
VC_PF,10283.51
VC_QA,11584.51
VC_RE,13283.19
VC_RW,10206.86
VC_SA,11159.39
VC_SN,4725.513
VC_SG,17729.53
VC_SB,15525.21
VC_SL,5260.001
VC_SV,3022.682
VC_ST,7625.432
VC_SR,1048.445
VC_SK,8069.162
VC_SI,7866.174
VC_SE,8150.844
VC_SZ,10895.43
VC_SC,13025.39
VC_TD,8241.214
VC_TG,6895.086
VC_TH,16422.39
VC_TJ,12277.63
VC_TO,13005.68
VC_TT,287.3291
VC_TN,7498.122
VC_TR,9072.479
VC_TW,15762.38
VC_TZ,11326.65
VC_UG,10421.98
VC_UA,9010.13
VC_UY,5382.015
VC_US,3308.9
VC_UZ,12122.12
VN_AW,16271.96
VN_AO,10637.65
VN_AL,8172.986
VN_AE,5265.521
VN_AR,17877.15
VN_AM,6124.733
VN_AG,15580.65
VN_AU,7769.68
VN_AT,8254.594
VN_AZ,5669.295
VN_BI,8760.929
VN_BE,8989.95
VN_BJ,11133.58
VN_BF,11288.78
VN_BD,1622.246
VN_BG,7859.746
VN_BH,5621.641
VN_BS,14891.31
VN_BA,8216.021
VN_BY,7388.299
VN_BZ,15487.46
VN_BO,19228.99
VN_BR,17191.68
VN_BB,15918.28
VN_BN,2042.273
VN_BT,1786.672
VN_BW,10031.04
VN_CF,9556.967
VN_CA,12816.55
VN_CH,8936.451
VN_CL,18603.05
VN_CI,11845.84
VN_CM,10313.96
VN_CG,10251.42
VN_CO,17177.21
VN_KM,7749.041
VN_CV,13208.24
VN_CR,16416.56
VN_KY,15477.66
VN_CY,7141.527
VN_CZ,8338.598
VN_DE,8793.074
VN_DJ,6742.036
VN_DK,8299.982
VN_DO,15610.19
VN_DZ,9706.721
VN_EC,17672.47
VN_EG,7434.833
VN_ES,10053.22
VN_EE,7516.78
VN_ET,7280.118
VN_FI,7498.113
VN_FJ,9028.349
VN_FR,9208.554
VN_FM,5842.786
VN_GA,10671.47
VN_GB,9248.713
VN_GE,6103.088
VN_GH,11452.54
VN_GN,12801.2
VN_GP,15697.06
VN_GM,12672.29
VN_GW,12667.58
VN_GQ,10598.92
VN_GR,7929.799
VN_GD,16109.91
VN_GT,15680.77
VN_GF,16291.27
VN_GY,16483.22
VN_HK,868.035
VN_HN,15873.08
VN_HR,8351.207
VN_HT,15625.75
VN_HU,8077.671
VN_ID,3023.314
VN_IN,3006.763
VN_IE,9520.277
VN_IS,9550.313
VN_IT,8741.851
VN_JM,15685.3
VN_JO,6957.611
VN_JP,3672.564
VN_KZ,3646.908
VN_KE,7899.972
VN_KG,3788.834
VN_KH,1054.802
VN_KI,7606.6
VN_KR,2740.135
VN_KW,5844.974
VN_LA,478.553
VN_LB,6966.687
VN_LR,12477.45
VN_LY,9016.406
VN_LC,15878.14
VN_LK,3208.334
VN_LS,10091.6
VN_LT,7522.653
VN_LU,8921.031
VN_LV,7575.857
VN_MO,807.9218
VN_MA,10642.98
VN_MD,7356.875
VN_MG,7754.976
VN_MV,3972.821
VN_MX,14772.0
VN_MK,8022.566
VN_ML,11890.65
VN_MT,8780.34
VN_MM,1124.431
VN_MN,2993.437
VN_MZ,9478.27
VN_MR,12339.04
VN_MQ,15820.99
VN_MU,6979.507
VN_MW,8780.87
VN_MY,2040.94
VN_NA,10778.08
VN_NC,8151.311
VN_NE,10863.09
VN_NG,11034.5
VN_NI,16115.17
VN_NL,8892.063
VN_NO,8282.781
VN_NP,2208.786
VN_NZ,10080.76
VN_OM,4850.225
VN_PK,3509.467
VN_PA,16647.34
VN_PE,18993.92
VN_PH,1750.016
VN_PG,5645.951
VN_PL,7840.51
VN_PR,15556.51
VN_PT,10549.0
VN_PY,18285.31
VN_PF,12174.45
VN_QA,5544.335
VN_RE,7194.775
VN_RW,8623.602
VN_SA,6029.935
VN_SN,12679.42
VN_SG,2207.195
VN_SB,6815.972
VN_SL,12618.14
VN_SV,15838.32
VN_ST,10958.96
VN_SR,16398.55
VN_SK,8198.256
VN_SI,8452.795
VN_SE,7893.266
VN_SZ,9626.419
VN_SC,6194.894
VN_TD,9624.382
VN_TG,11262.65
VN_TH,990.7018
